runId,전략,코인페어,타임프레임,전체시작일,전체종료일,학습기간종료일,테스트기간종료일,초기자금,세그먼트,총수익률(%),승률(%),최대낙폭(%),샤프비율,소르티노비율,칼마비율,총거래,승리거래,패배거래,평균수익(%),평균손실(%),생성일시
174,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,5.89,21.43,-6.5,1.128,3.2015,5.1004,14,,,,,2026-04-24 09:59:52
174,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,7.69,10.34,-10.44,0.7511,2.8453,1.5723,29,,,,,2026-04-24 09:59:52
174,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 21:00:00,1000000.00,W3_OUT,14.57,50.0,-2.62,2.8466,16.5155,41.0248,6,,,,,2026-04-24 09:59:52
174,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,,1000000.00,W4_IN,-12.41,4.17,-14.27,-1.9561,-3.5212,-1.7011,24,,,,,2026-04-24 09:59:52
174,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,2026-03-30 21:00:00,1000000.00,W4_OUT,-7.0,9.09,-7.0,-5.7244,-5.5702,-4.0673,11,,,,,2026-04-24 09:59:52
174,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,0.93,15.69,-21.37,0.0765,0.1985,0.012,51,,,,,2026-04-24 09:59:52
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,,1000000.00,W0_IN,3.47,16.67,-14.28,0.4618,1.1365,0.6011,18,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,2022-11-06 18:00:00,1000000.00,W0_OUT,-7.67,7.14,-14.41,-1.6538,-3.0471,-2.0327,14,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,-7.78,9.52,-14.48,-0.7813,-1.503,-1.0246,21,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 20:00:00,1000000.00,W1_OUT,-4.82,0.0,-4.82,-7.6262,-7.1717,-8.5332,6,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,25.6,23.81,-6.36,1.8698,6.5948,10.0746,21,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,7.55,23.08,-6.5,1.426,4.2745,6.8626,13,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,10.38,12.5,-8.96,0.9665,3.8159,2.5043,24,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 21:00:00,1000000.00,W3_OUT,4.88,33.33,-3.63,1.4064,5.2317,8.0222,6,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,,1000000.00,W4_IN,-7.29,5.88,-9.25,-1.133,-2.2636,-1.5869,17,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,2026-03-30 21:00:00,1000000.00,W4_OUT,-4.85,0.0,-4.85,-5.7998,-5.5813,-4.2313,8,,,,,2026-04-24 09:59:01
173,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,-4.91,12.77,-19.91,-0.087,-0.2124,-0.0694,47,,,,,2026-04-24 09:59:01
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,,1000000.00,W0_IN,2.28,15.79,-15.26,0.3413,0.764,0.3677,19,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,2022-11-06 18:00:00,1000000.00,W0_OUT,-7.67,7.14,-14.41,-1.6538,-3.0471,-2.0327,14,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,-7.78,9.52,-14.48,-0.7813,-1.503,-1.0246,21,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 20:00:00,1000000.00,W1_OUT,-5.29,0.0,-5.29,-8.3001,-7.7059,-8.3556,7,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,25.02,22.73,-6.79,1.834,6.4486,9.1957,22,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,7.55,23.08,-6.5,1.426,4.2745,6.8626,13,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,10.38,12.5,-8.96,0.9665,3.8159,2.5043,24,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 21:00:00,1000000.00,W3_OUT,4.88,33.33,-3.63,1.4064,5.2317,8.0222,6,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,,1000000.00,W4_IN,-7.75,5.56,-9.7,-1.2097,-2.4059,-1.6044,18,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,2026-03-30 21:00:00,1000000.00,W4_OUT,-4.85,0.0,-4.85,-5.7998,-5.5813,-4.2313,8,,,,,2026-04-24 09:58:07
172,COMPOSITE_MOMENTUM,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,-5.38,12.5,-20.35,-0.0997,-0.2432,-0.0746,48,,,,,2026-04-24 09:58:07
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,,1000000.00,W0_IN,1.91,20.0,-3.95,0.3771,1.0996,0.9982,5,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,2022-11-06 18:00:00,1000000.00,W0_OUT,2.57,16.67,-3.25,0.6982,2.2322,3.5824,6,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,36.05,36.36,-4.32,1.6556,25.1587,24.8718,11,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 20:00:00,1000000.00,W1_OUT,16.54,25.0,-3.28,1.8168,12.6884,38.8418,4,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,2.73,16.67,-13.57,0.3871,0.979,0.4605,12,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,-1.7,0.0,-1.7,-3.8712,-3.8204,-5.0901,3,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,3.25,12.5,-4.29,0.618,2.8849,1.5707,8,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 21:00:00,1000000.00,W3_OUT,7.88,100.0,0,0,0,0,1,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,,1000000.00,W4_IN,-5.32,0.0,-5.32,-3.2038,-3.1681,-1.9619,6,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,2026-03-30 21:00:00,1000000.00,W4_OUT,-4.22,0.0,-4.22,-4.3437,-4.2674,-5.2379,4,,,,,2026-04-24 09:57:13
171,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,21.07,16.67,-5.9,0.4782,2.5112,0.9272,18,,,,,2026-04-24 09:57:13
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,,1000000.00,W0_IN,7.82,15.15,-11.01,0.7003,2.0443,1.3738,33,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,2022-11-06 18:00:00,1000000.00,W0_OUT,-3.76,0.0,-3.76,-6.8765,-6.5239,-6.272,7,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,8.93,14.81,-6.36,0.9135,3.5617,3.0344,27,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 21:00:00,1000000.00,W1_OUT,5.22,33.33,-2.0,1.4234,7.9169,13.0621,6,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,25.42,22.58,-6.28,1.9057,7.5879,10.0477,31,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,1.64,11.11,-5.78,0.5302,1.9053,1.5282,9,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,-2.31,5.0,-6.72,-0.3428,-1.026,-0.9029,20,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 22:00:00,1000000.00,W3_OUT,-1.97,0.0,-1.97,-4.2855,-4.2067,-4.4518,4,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,,1000000.00,W4_IN,11.14,13.33,-4.74,1.0631,4.4997,4.3424,30,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,2026-03-30 21:00:00,1000000.00,W4_OUT,7.79,22.22,-2.96,1.9261,12.5173,14.8947,9,,,,,2026-04-24 09:55:42
170,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,8.92,14.29,-7.66,0.3431,1.4255,0.3129,35,,,,,2026-04-24 09:55:42
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,,1000000.00,W0_IN,6.16,13.79,-13.9,0.5817,1.5991,0.8521,29,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,2022-11-06 18:00:00,1000000.00,W0_OUT,-3.76,0.0,-3.76,-6.8765,-6.5239,-6.272,7,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,14.8,18.18,-3.91,1.4085,7.9446,8.4214,22,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 21:00:00,1000000.00,W1_OUT,6.1,40.0,-1.18,1.6525,11.1439,26.2744,5,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,25.82,20.0,-5.86,1.9851,8.5043,11.6611,25,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,4.59,16.67,-3.05,1.3418,7.4385,8.6463,6,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,-1.54,5.56,-6.35,-0.2047,-0.6217,-0.6414,18,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 22:00:00,1000000.00,W3_OUT,-1.97,0.0,-1.97,-4.2855,-4.2067,-4.4518,4,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,,1000000.00,W4_IN,-1.28,9.68,-6.97,-0.0774,-0.2305,-0.3337,31,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,2026-03-30 21:00:00,1000000.00,W4_OUT,17.22,33.33,-1.35,2.9799,27.3462,86.4036,9,,,,,2026-04-24 09:54:39
169,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,22.18,19.35,-4.23,0.6844,3.8874,1.3496,31,,,,,2026-04-24 09:54:39
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,,1000000.00,W0_IN,5.7,13.33,-14.28,0.5465,1.4833,0.7652,30,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,2022-11-06 18:00:00,1000000.00,W0_OUT,-3.76,0.0,-3.76,-6.8765,-6.5239,-6.272,7,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,13.64,16.67,-4.29,1.3089,6.9125,7.0304,24,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 21:00:00,1000000.00,W1_OUT,6.1,40.0,-1.18,1.6525,11.1439,26.2744,5,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,24.86,19.23,-5.86,1.921,8.1131,11.1639,26,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,4.9,16.67,-3.05,1.3776,7.9381,9.2952,6,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,-2.12,5.26,-6.9,-0.3096,-0.9244,-0.8109,19,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 22:00:00,1000000.00,W3_OUT,-3.63,0.0,-3.63,-4.7588,-4.6451,-4.3278,6,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,,1000000.00,W4_IN,6.49,12.5,-5.74,0.6981,2.5201,2.1197,32,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,2026-03-30 21:00:00,1000000.00,W4_OUT,17.22,33.33,-1.35,2.9799,27.3462,86.4036,9,,,,,2026-04-24 09:53:34
168,COMPOSITE_MOMENTUM,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,20.83,18.18,-4.23,0.6383,3.374,1.2726,33,,,,,2026-04-24 09:53:34
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,,1000000.00,W0_IN,4.54,25.0,-3.53,1.1332,4.2086,6.0303,4,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 20:00:00,2022-11-06 18:00:00,1000000.00,W0_OUT,6.09,20.0,-1.36,1.6173,14.9165,21.8306,5,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,0.32,10.0,-4.46,0.1099,0.3412,0.1443,10,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 21:00:00,1000000.00,W1_OUT,-1.99,0.0,-1.99,-3.7023,-3.6582,-4.7971,3,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,14.11,18.75,-3.34,1.37,6.2434,8.4421,16,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,6.19,25.0,-1.65,1.7787,11.5593,25.2115,4,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,-0.38,11.11,-5.65,-0.0033,-0.0081,-0.1749,9,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 22:00:00,1000000.00,W3_OUT,5.62,20.0,-1.69,1.8161,14.4492,20.5516,5,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,,1000000.00,W4_IN,-2.2,7.14,-7.49,-0.3138,-0.8756,-0.5799,14,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 21:00:00,2026-03-30 21:00:00,1000000.00,W4_OUT,-0.53,0.0,-0.53,0,0,-1.0009,1,,,,,2026-04-24 09:52:28
167,COMPOSITE_BREAKOUT,KRW-ETH,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,15.39,16.67,-2.93,0.6169,3.8333,1.4516,18,,,,,2026-04-24 09:52:28
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 21:00:00,,1000000.00,W0_IN,5.82,14.29,-5.66,0.755,3.3323,2.1459,21,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 21:00:00,2022-11-06 19:00:00,1000000.00,W0_OUT,-1.67,0.0,-1.67,-6.2884,-6.0683,-12.207,3,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,16.84,14.81,-6.08,1.3928,5.4249,5.6628,27,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 20:00:00,1000000.00,W1_OUT,6.26,25.0,-1.5,4.1968,38.6586,355.6907,4,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,-2.25,5.0,-9.97,-0.2008,-0.7177,-0.4489,20,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,9.2,40.0,-1.78,2.438,19.476,32.7238,5,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,0.04,13.33,-9.85,0.0857,0.2597,0.0071,30,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 21:00:00,1000000.00,W3_OUT,-6.21,0.0,-6.21,-4.467,-4.3791,-4.6291,8,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 20:00:00,,1000000.00,W4_IN,-6.43,0.0,-6.43,-4.0764,-3.9964,-1.802,11,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 20:00:00,2026-03-30 20:00:00,1000000.00,W4_OUT,-4.7,0.0,-4.7,-8.7605,-8.0358,-7.0113,9,,,,,2026-04-24 09:50:51
166,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,2.88,10.34,-9.59,0.1547,0.5027,0.0822,29,,,,,2026-04-24 09:50:51
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 21:00:00,,1000000.00,W0_IN,7.73,12.5,-4.56,0.9785,5.0426,3.5743,16,,,,,2026-04-24 09:49:54
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 21:00:00,2022-11-06 19:00:00,1000000.00,W0_OUT,-2.45,0.0,-2.45,-5.7716,-5.5821,-7.7423,4,,,,,2026-04-24 09:49:54
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,4.53,10.0,-6.45,0.5731,2.0418,1.3562,20,,,,,2026-04-24 09:49:54
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 20:00:00,1000000.00,W1_OUT,6.26,25.0,-1.5,4.1968,38.6586,355.6907,4,,,,,2026-04-24 09:49:54
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,1.46,6.67,-7.42,0.2538,1.0559,0.399,15,,,,,2026-04-24 09:49:54
