runId,전략,코인페어,타임프레임,전체시작일,전체종료일,학습기간종료일,테스트기간종료일,초기자금,세그먼트,총수익률(%),승률(%),최대낙폭(%),샤프비율,소르티노비율,칼마비율,총거래,승리거래,패배거래,평균수익(%),평균손실(%),생성일시
376,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 07:00:00,,1000000.00,W2_IN,22.85,23.53,-7.28,1.6236,5.6373,7.6862,17,,,,,2026-04-24 12:37:15
376,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 07:00:00,2024-05-25 22:00:00,1000000.00,W2_OUT,13.21,25.0,-2.32,2.2257,13.5532,34.5238,8,,,,,2026-04-24 12:37:15
376,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 06:00:00,,1000000.00,W3_IN,0.25,13.04,-6.67,0.1175,0.3533,0.088,23,,,,,2026-04-24 12:37:15
376,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 06:00:00,2025-03-13 21:00:00,1000000.00,W3_OUT,27.64,75.0,-1.29,4.5917,55.381,483.7795,4,,,,,2026-04-24 12:37:15
376,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 06:00:00,,1000000.00,W4_IN,-5.94,8.33,-12.77,-0.9058,-1.796,-0.9433,12,,,,,2026-04-24 12:37:15
376,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 06:00:00,2025-12-30 23:00:00,1000000.00,W4_OUT,-2.89,0.0,-2.89,-5.0142,-4.9301,-11.0041,3,,,,,2026-04-24 12:37:15
376,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,26.64,18.75,-18.02,0.6122,2.0527,0.408,32,,,,,2026-04-24 12:37:15
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 07:00:00,,1000000.00,W0_IN,2.92,25.0,-2.89,0.5697,1.7345,2.2734,4,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 07:00:00,2022-10-19 19:00:00,1000000.00,W0_OUT,-3.39,0.0,-3.39,-5.5171,-5.3557,-7.485,4,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,,1000000.00,W1_IN,41.45,38.46,-4.52,1.7286,16.9881,24.6627,13,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,2023-08-07 19:00:00,1000000.00,W1_OUT,15.5,20.0,-4.85,2.316,15.3632,61.7069,5,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 07:00:00,,1000000.00,W2_IN,-0.44,16.67,-13.23,0.0678,0.15,-0.1107,12,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 07:00:00,2024-05-25 22:00:00,1000000.00,W2_OUT,-1.76,0.0,-1.76,-4.4401,-4.3798,-9.113,2,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 06:00:00,,1000000.00,W3_IN,-5.31,0.0,-5.31,-4.4335,-4.3331,-2.4659,8,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 06:00:00,2025-03-13 21:00:00,1000000.00,W3_OUT,15.7,66.67,-0.51,3.5506,77.2378,339.1386,3,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 06:00:00,,1000000.00,W4_IN,-3.9,0.0,-3.9,-4.3621,-4.2756,-3.9048,5,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 06:00:00,2025-12-30 23:00:00,1000000.00,W4_OUT,-1.75,0.0,-1.75,0,0,-1.0022,1,,,,,2026-04-24 12:36:51
375,COMPOSITE_BREAKOUT,KRW-SOL,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,24.3,20.0,-8.24,0.5394,3.122,0.8107,15,,,,,2026-04-24 12:36:51
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 08:00:00,,1000000.00,W0_IN,23.17,28.57,-9.18,1.7555,7.5485,5.5771,14,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 08:00:00,2022-10-19 20:00:00,1000000.00,W0_OUT,2.81,14.29,-3.39,0.9638,3.7102,5.9627,7,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,,1000000.00,W1_IN,4.11,12.5,-11.24,0.4808,1.3005,0.7882,16,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,2023-08-07 19:00:00,1000000.00,W1_OUT,-5.28,0.0,-5.28,-7.3254,-6.9176,-7.6931,6,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 09:00:00,,1000000.00,W2_IN,2.04,12.5,-8.67,0.296,0.8189,0.4845,24,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 09:00:00,2024-05-25 23:00:00,1000000.00,W2_OUT,-2.34,0.0,-2.34,-5.0776,-4.9473,-6.0204,4,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 07:00:00,,1000000.00,W3_IN,18.28,16.67,-7.17,1.5427,7.0276,6.1825,24,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 07:00:00,2025-03-13 22:00:00,1000000.00,W3_OUT,-3.42,0.0,-3.42,-38.8704,-17.7305,-29.1887,3,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 07:00:00,,1000000.00,W4_IN,-10.14,5.56,-10.4,-1.4066,-2.3158,-1.7278,18,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 07:00:00,2025-12-30 23:00:00,1000000.00,W4_OUT,-4.31,0.0,-4.31,-5.0245,-4.8952,-5.2261,5,,,,,2026-04-24 12:36:11
374,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,-12.54,4.0,-16.05,-0.7702,-1.4999,-0.2397,25,,,,,2026-04-24 12:36:11
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 08:00:00,,1000000.00,W0_IN,10.07,23.08,-10.19,1.027,3.3354,2.0568,13,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 08:00:00,2022-10-19 20:00:00,1000000.00,W0_OUT,2.81,14.29,-3.39,0.9638,3.7102,5.9627,7,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,,1000000.00,W1_IN,-0.62,11.11,-15.67,0.0514,0.1263,-0.083,18,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,2023-08-07 19:00:00,1000000.00,W1_OUT,-5.28,0.0,-5.28,-7.3254,-6.9176,-7.6931,6,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 09:00:00,,1000000.00,W2_IN,5.53,15.0,-8.67,0.6279,1.8493,1.3376,20,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 09:00:00,2024-05-25 23:00:00,1000000.00,W2_OUT,-1.18,0.0,-1.18,-7.722,-7.4084,-27.684,2,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 07:00:00,,1000000.00,W3_IN,9.02,14.29,-6.5,0.9329,3.4874,3.1947,21,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 07:00:00,2025-03-13 22:00:00,1000000.00,W3_OUT,-3.42,0.0,-3.42,-38.8704,-17.7305,-29.1887,3,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 07:00:00,,1000000.00,W4_IN,-7.73,7.14,-8.88,-1.0524,-1.7656,-1.5588,14,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 07:00:00,2025-12-30 23:00:00,1000000.00,W4_OUT,-1.25,0.0,-1.25,-3.3127,-3.2891,-5.611,2,,,,,2026-04-24 12:35:51
373,COMPOSITE_MOMENTUM,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,-8.32,5.0,-12.0,-0.509,-1.1032,-0.2092,20,,,,,2026-04-24 12:35:51
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 08:00:00,,1000000.00,W0_IN,10.07,23.08,-10.19,1.027,3.3354,2.0568,13,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 08:00:00,2022-10-19 20:00:00,1000000.00,W0_OUT,2.81,14.29,-3.39,0.9638,3.7102,5.9627,7,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,,1000000.00,W1_IN,3.66,13.33,-12.04,0.4398,1.1679,0.6537,15,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,2023-08-07 19:00:00,1000000.00,W1_OUT,-5.28,0.0,-5.28,-7.3254,-6.9176,-7.6931,6,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 09:00:00,,1000000.00,W2_IN,5.53,15.0,-8.67,0.6279,1.8493,1.3376,20,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 09:00:00,2024-05-25 23:00:00,1000000.00,W2_OUT,-1.18,0.0,-1.18,-7.722,-7.4084,-27.684,2,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 07:00:00,,1000000.00,W3_IN,11.43,15.0,-6.58,1.1525,5.0581,4.0552,20,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 07:00:00,2025-03-13 22:00:00,1000000.00,W3_OUT,-3.42,0.0,-3.42,-38.8704,-17.7305,-29.1887,3,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 07:00:00,,1000000.00,W4_IN,-7.73,7.14,-8.88,-1.0524,-1.7656,-1.5588,14,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 07:00:00,2025-12-30 23:00:00,1000000.00,W4_OUT,-1.25,0.0,-1.25,-3.3127,-3.2891,-5.611,2,,,,,2026-04-24 12:35:28
372,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,-8.32,5.0,-12.0,-0.509,-1.1032,-0.2092,20,,,,,2026-04-24 12:35:28
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 08:00:00,,1000000.00,W0_IN,9.74,33.33,-3.9,1.2016,4.3612,5.3171,6,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-07-24 08:00:00,2022-10-19 20:00:00,1000000.00,W0_OUT,-4.04,0.0,-4.04,-6.7459,-6.4772,-11.8972,4,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,,1000000.00,W1_IN,-1.58,14.29,-6.89,-0.1993,-0.4144,-0.5024,7,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-05-12 06:00:00,2023-08-07 19:00:00,1000000.00,W1_OUT,11.8,100.0,0,0,0,0,1,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 09:00:00,,1000000.00,W2_IN,3.82,14.29,-3.79,0.707,3.314,2.3272,7,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-02-28 09:00:00,2024-05-25 23:00:00,1000000.00,W2_OUT,-1.72,0.0,-1.72,-3.5121,-3.4758,-4.6409,3,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 07:00:00,,1000000.00,W3_IN,18.9,42.86,-8.14,1.9176,8.5149,11.9506,7,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-12-16 07:00:00,2025-03-13 22:00:00,1000000.00,W3_OUT,29.2,66.67,-0.41,3.2705,171.4327,1133.9377,3,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 07:00:00,,1000000.00,W4_IN,3.92,16.67,-3.94,0.7554,3.4214,2.3733,6,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-10-04 07:00:00,2025-12-30 23:00:00,1000000.00,W4_OUT,-0.48,0.0,-0.48,0,0,-0.9993,1,,,,,2026-04-24 12:35:06
371,COMPOSITE_BREAKOUT,KRW-ADA,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,34.76,25.0,-4.04,0.7522,6.8026,2.4228,12,,,,,2026-04-24 12:35:06
336,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,2022-01-01 00:00:00,2025-12-31 00:00:00,2022-07-24 07:00:00,,1000000.00,W0_IN,26.32,23.53,-3.56,1.9034,10.4989,16.2342,17,,,,,2026-04-24 11:21:36
336,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,2022-01-01 00:00:00,2025-12-31 00:00:00,2022-07-24 07:00:00,2022-10-19 19:00:00,1000000.00,W0_OUT,-2.1,14.29,-9.25,-0.4578,-0.8728,-1.3757,7,,,,,2026-04-24 11:21:36
336,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,2022-01-01 00:00:00,2025-12-31 00:00:00,2023-05-12 05:00:00,,1000000.00,W1_IN,-7.91,7.14,-22.73,-0.6333,-1.4346,-0.6665,28,,,,,2026-04-24 11:21:36
336,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,2022-01-01 00:00:00,2025-12-31 00:00:00,2023-05-12 05:00:00,2023-08-07 18:00:00,1000000.00,W1_OUT,-7.64,0.0,-7.64,-5.6327,-5.466,-6.9878,9,,,,,2026-04-24 11:21:36
336,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,2022-01-01 00:00:00,2025-12-31 00:00:00,2024-02-28 07:00:00,,1000000.00,W2_IN,9.45,13.64,-3.77,0.9528,3.344,4.8325,22,,,,,2026-04-24 11:21:36
336,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,2022-01-01 00:00:00,2025-12-31 00:00:00,2024-02-28 07:00:00,2024-05-25 21:00:00,1000000.00,W2_OUT,-2.92,11.11,-7.51,-0.4228,-0.8655,-1.8113,9,,,,,2026-04-24 11:21:36
336,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,2022-01-01 00:00:00,2025-12-31 00:00:00,2024-12-16 04:00:00,,1000000.00,W3_IN,25.68,27.27,-4.02,2.4694,20.0787,25.271,11,,,,,2026-04-24 11:21:36
336,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,2022-01-01 00:00:00,2025-12-31 00:00:00,2024-12-16 04:00:00,2025-03-13 19:00:00,1000000.00,W3_OUT,6.04,33.33,-1.7,4.0218,24.1955,291.1036,3,,,,,2026-04-24 11:21:36
336,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,2022-01-01 00:00:00,2025-12-31 00:00:00,2025-10-04 04:00:00,,1000000.00,W4_IN,3.89,14.29,-5.74,0.5483,1.5406,1.4883,14,,,,,2026-04-24 11:21:36
